560,M,27,183,84
560,M,27,183,84
560,M,31,183,84
560,M,31,183,84
561,M,22,183,73
562,M,20,160,54
563,M,26,185,75
564,M,20,159,64
564,M,20,159,64
564,M,20,159,64
564,M,20,159,64
564,M,20,159,64
564,M,20,159,64
564,M,20,159,64
565,M,22,NA,NA
565,M,22,NA,NA
565,M,22,NA,NA
566,M,40,188,73
567,M,18,176,78
568,M,23,200,88
569,M,24,177,71
570,M,15,177,64
570,M,15,177,64
570,M,19,177,64
570,M,19,177,64
570,M,19,177,64
571,M,24,174,68
572,F,34,164,52
572,F,38,164,52
573,F,22,162,50
574,M,23,198,93
575,M,23,NA,NA
575,M,23,NA,NA
576,M,21,180,70
577,F,26,164,51
578,F,20,188,77
578,F,28,188,77
579,F,26,NA,NA
579,F,26,NA,NA
579,F,26,NA,NA
579,F,26,NA,NA
579,F,26,NA,NA
579,F,26,NA,NA
579,F,26,NA,NA
580,M,22,168,68
581,M,23,180,68
581,M,27,180,68
581,M,31,180,68
581,M,35,180,68
582,M,21,168,62
583,M,24,180,59
584,M,31,178,85
585,F,26,178,61
585,F,26,178,61
586,M,25,179,68
587,F,25,160,57
588,M,27,173,74
589,M,27,180,79
590,M,19,NA,NA
590,M,19,NA,NA
591,M,28,168,67
591,M,32,168,67
592,M,22,NA,NA
592,M,26,NA,NA
593,M,33,180,76
594,M,28,172,72
595,M,NA,NA,NA
596,M,16,178,69
596,M,19,178,69
597,M,23,165,54
598,M,18,172,63
598,M,22,172,63
599,F,19,157,52
600,M,22,182,75
601,M,24,170,59
602,F,17,150,64
602,F,17,150,64
603,M,20,190,80
604,M,21,182,77
604,M,25,182,77
605,M,23,NA,85
606,M,20,178,68
607,F,18,170,58
608,F,22,148,46
608,F,22,148,46
608,F,22,148,46
608,F,22,148,46
608,F,22,148,46
608,F,22,148,46
608,F,26,148,46
608,F,26,148,46
608,F,26,148,46
608,F,26,148,46
608,F,26,148,46
608,F,26,148,46
609,M,23,170,67
610,M,28,183,68
611,F,22,180,70
612,M,23,177,72
613,M,25,163,65
613,M,25,163,65
614,M,27,163,51
615,M,28,161,60
616,M,21,189,81
616,M,21,189,81
616,M,25,189,81
616,M,25,189,81
617,M,20,170,62
618,M,25,168,56
618,M,29,168,56
619,M,14,181,77
620,M,19,185,80
621,F,27,175,56
621,F,31,175,56
622,M,NA,170,78
623,M,21,NA,NA
623,M,21,NA,NA
623,M,25,NA,NA
623,M,25,NA,NA
624,M,21,175,67
624,M,25,175,67
625,F,16,150,40
625,F,16,150,40
625,F,16,150,40
625,F,16,150,40
626,M,22,194,125
626,M,26,194,125
627,M,24,194,104
628,F,26,NA,NA
629,M,26,NA,NA
630,M,33,NA,NA
631,F,24,170,62
631,F,28,170,62
632,M,20,176,82
632,M,20,176,82
632,M,24,176,82
632,M,24,176,82
632,M,24,176,82
632,M,24,176,82
632,M,24,176,82
632,M,26,176,82
632,M,26,176,82
632,M,26,176,82
632,M,26,176,82
632,M,30,176,82
632,M,30,176,82
632,M,30,176,82
632,M,30,176,82
632,M,34,176,82
632,M,34,176,82
633,M,27,NA,NA
634,M,31,NA,NA
634,M,31,NA,NA
635,M,31,190,95
636,M,21,NA,NA
637,M,21,NA,NA
638,F,17,NA,NA
639,M,23,167,58
640,M,39,NA,NA
641,M,23,190,74
642,F,22,160,55
642,F,22,160,55
643,M,19,NA,NA
644,M,21,176,67
645,M,22,NA,67
646,M,22,171,70
646,M,22,171,70
647,M,22,175,65
647,M,26,175,65
648,M,18,182,68
