940,105,19,940,1
941,105,39,941,1
942,105,39,942,1
943,105,16,943,1
944,105,16,944,1
945,24,21,945,1
946,94,19,946,1
947,94,39,947,1
948,94,16,948,1
949,24,39,949,1
950,24,39,950,1
951,24,39,951,1
952,24,39,952,1
953,24,16,953,1
954,24,16,954,1
955,24,16,955,1
956,24,16,956,1
957,24,16,957,1
958,12,1,958,1
959,105,13,959,1
960,106,13,960,1
961,105,7,961,1
962,105,18,962,1
963,30,34,963,1
964,21,20,964,1
965,21,20,965,1
966,30,38,966,1
967,21,22,967,3
968,21,7,968,1
969,30,37,969,1
970,30,29,970,1
971,30,29,971,1
972,30,38,972,4
973,21,19,973,1
974,21,19,974,1
975,21,19,975,3
976,21,39,976,1
977,107,19,977,1
978,107,19,978,1
979,108,39,979,1
980,109,39,980,1
981,110,21,981,1
982,110,29,982,1
983,111,33,983,1
984,111,34,984,1
985,105,21,985,1
986,112,29,986,1
987,112,29,987,1
988,112,1,988,1
989,112,13,989,1
990,112,20,990,1
991,112,2,991,1
992,112,29,992,1
993,10,13,993,1
994,16,7,994,1
995,77,2,995,1
996,43,7,996,1
997,43,7,997,1
998,102,6,998,1
999,102,6,999,1
1000,102,18,1000,1
1001,102,18,1001,1
1002,102,9,1002,1
1003,102,9,1003,1
1004,112,21,1004,1
1005,23,36,1005,1
1006,78,22,1006,1
1007,112,27,1007,1
1008,112,27,1008,1
1009,112,27,1009,1
1010,112,27,1010,1
1011,112,27,1011,1
1012,112,27,1012,1
1013,112,27,1013,1
1014,113,36,1014,1
1015,113,36,1015,1
1016,113,36,1016,1
1017,114,20,1017,1
1018,78,26,1018,1
1019,23,37,1019,1
1020,115,13,1020,1
1021,112,36,1021,1
1022,112,36,1022,1
1023,112,37,1023,1
1024,112,37,1024,1
1025,112,37,1025,1
1026,10,29,1026,1
1027,116,2,1027,1
1028,116,21,1028,1
1029,116,2,1029,1
1030,13,21,1030,3
1031,86,14,1031,1
1032,86,14,1032,1
1033,55,21,1033,1
1034,21,21,1034,1
1035,21,12,1035,1
1036,21,20,1036,3
1037,8,10,1037,1
1038,8,10,1038,1
1039,8,10,1039,1
1040,8,10,1040,1
1041,8,10,1041,1
1042,8,10,1042,1
1043,8,10,1043,1
1044,30,37,1044,2
1045,10,22,1045,2
1046,10,20,1046,2
1047,10,2,1047,1
1048,10,21,1048,1
1049,64,2,1049,1
1050,5,29,1050,1
1051,43,9,1051,1
1052,79,29,1052,1
1053,79,29,1053,1
1054,21,9,1054,1
1055,15,20,1055,1
1056,117,20,1056,1
1057,38,22,1057,1
1058,61,26,1058,1
1059,61,26,1059,1
1060,51,2,1060,1
1061,51,21,1061,1
1062,42,1,1062,1
1063,42,13,1063,1
1064,56,13,1064,1
1065,56,2,1065,1
1066,14,30,1066,1
1067,51,12,1067,1
1068,51,22,1068,1
1069,58,13,1069,1
1070,20,22,1070,1
1071,20,20,1071,1
1072,56,22,1072,1
1073,1,12,1073,1
1074,91,29,1074,1
1075,33,20,1075,1
1076,33,20,1076,1
1077,118,27,1077,1
1078,118,38,1078,1
1079,118,27,1079,1
1080,53,22,1080,1
1081,51,21,1081,2
1082,97,22,1082,1
1083,74,34,1083,1
1084,74,34,1084,1
1085,74,34,1085,1
1086,74,34,1086,1
1087,74,34,1087,1
1088,74,34,1088,1
1089,74,38,1089,1
1090,74,38,1090,3
1091,74,38,1091,1
1092,74,38,1092,1
1093,74,38,1093,1
1094,74,38,1094,1
1095,56,21,1095,1
1096,51,2,1096,1
1097,61,21,1097,1
1098,29,13,1098,1
1099,35,26,1099,1
1100,35,26,1100,1
1101,74,22,1101,1
1102,29,22,1102,1
1103,30,36,1103,1
1104,30,36,1104,1
1105,30,37,1105,1
1106,30,37,1106,3
1107,30,37,1107,2
1108,58,20,1108,1
1109,58,2,1109,1
1110,41,22,1110,1
1111,51,29,1111,1
1112,21,20,1112,1
1113,21,2,1113,1
1114,27,27,1114,1
1115,27,17,1115,1
1116,27,17,1116,1
1117,27,10,1117,1
1118,27,10,1118,1
1119,10,28,1119,1
1120,10,36,1120,1
1121,8,20,1121,1
1122,8,20,1122,3
1123,8,20,1123,1
1124,8,20,1124,1
1125,10,28,1125,1
1126,10,36,1126,1
1127,10,2,1127,2
1128,13,13,1128,1
1129,17,17,1129,1
1130,17,17,1130,1
1131,77,7,1131,1
1132,77,18,1132,1
1133,77,5,1133,1
1134,77,5,1134,3
1135,77,6,1135,1
1136,77,6,1136,1
1137,77,6,1137,1
1138,77,6,1138,1
1139,77,6,1139,1
1140,77,7,1140,1
1141,77,7,1141,1
1142,77,7,1142,1
1143,77,7,1143,1
1144,77,18,1144,1
1145,77,18,1145,1
1146,77,18,1146,1
